#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
11,Vels Srinivasa College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kanchipuram,"Thalambur, Off Rajiv Gandhi Salai, Chengalpattu Taluk, Kanchipuram, Tamil Nadu 603103",+91-44-27435528 | admission@velssrinivasacollege.edu.in,https://www.velssrinivasacollege.edu.in/,Tamil Nadu
12,The Kavery College of Engineering,"B.Tech (Automobile, Chemical, Civil, Computer Science, Electrical & Electronics, Mechanical)",Salem,"M. Kalipatti Post, Mecheri, Mettur Taluk, Salem, Tamil Nadu 636453",+91-4298-279158 | tkceprincipal@gmail.com,https://kavery.edu.in/engineering/,Tamil Nadu
13,SSM College of Engineering (MCA Stand Alone),MBA (Management),Namakkal,"NH-47, Salem Main Road, Komarapalayam, Namakkal, Tamil Nadu 638183",+91-4288-267702 | enquiries@ssmce.ac.in,https://www.ssmce.ac.in/,Tamil Nadu
14,SSM College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology, Textile Technology)",Namakkal,"NH-47, Salem Main Road, Komarapalayam, Namakkal, Tamil Nadu 638183",+91-4288-267702 | enquiries@ssmce.ac.in,https://www.ssmce.ac.in/,Tamil Nadu
15,Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Biotechnology, Chemical)",Chennai,"60, Avadi-Vel Tech Road, Avadi, Chennai, Tamil Nadu 600062",+91-44-26840605 | admission@velhightech.com,https://www.velhightech.com/,Tamil Nadu
16,Sri Balaji Chockalingam Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Tiruvannamalai,"Irumbedu, Arni Taluk, Tiruvannamalai, Tamil Nadu 632317",+91-4173-227393 | sbcec_arni@yahoo.com,https://www.sbcecarni.in/,Tamil Nadu
17,Sri Krishna College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology, Mechatronics), MBA (Management)",Coimbatore,"Kuniamuthur, Coimbatore, Tamil Nadu 641008",+91-422-2678001 | info@skcet.ac.in,https://skcet.ac.in/,Tamil Nadu
18,Salem College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Biomedical)",Salem,"NH-68, Salem-Attur Main Road, Mettupatti, Perumapalayam, Salem, Tamil Nadu 636111",+91-427-2482555 | salemcollege07@gmail.com,https://www.salemcollege.in/,Tamil Nadu
19,Sardar Raja College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Tirunelveli,"Alangulam, Tirunelveli, Tamil Nadu 627808",+91-4633-272888 | srce@src.org.in,https://www.src.org.in/,Tamil Nadu
20,Karpaga Vinayaga College of Engineering and Technology,"B.Tech (Automobile, Biotechnology, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical), MBA (Management)",Kanchipuram,"GST Road, Chinna Kolambakkam, Palayanoor PO, Maduranthagam Tk, Kanchipuram, Tamil Nadu 603308",+91-44-27565486 | kvcet@kv cet.in,https://www.kvcet.in/,Tamil Nadu
21,S.A. Engineering College,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology), MBA (Management)",Chennai,"Poonamallee-Avadi Road, Thiruverkadu, Chennai, Tamil Nadu 600077",+91-44-26801999 | saec@saec.ac.in,https://saec.ac.in/,Tamil Nadu
22,Dr N.G.P. Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Biomedical, Information Technology), MBA (Management)",Coimbatore,"Kalapatti Road, Coimbatore, Tamil Nadu 641048",+91-422-2369105 | info@drngpit.ac.in,https://www.drngpit.ac.in/,Tamil Nadu
23,Shanmuganathan Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Automobile)",Pudukkottai,"Pilivalam PO, Thirumayam Tk, Pudukkottai, Tamil Nadu 622507",+91-4333-274913 | sncet@sncet.org,https://www.shanmuganathanengg.in/,Tamil Nadu
24,Kumaraguru College of Technology,"B.Tech (Aeronautical, Automobile, Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Fashion Technology, Information Technology, Mechanical, Mechatronics, Textile Technology), MBA (Management)",Coimbatore,"Chinnavedampatti, Coimbatore, Tamil Nadu 641049",+91-422-2661100 | info@kct.ac.in,https://www.kct.ac.in/,Tamil Nadu
25,Bhajarang Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Thiruvallur,"Ayathur Village, Veppampattu RS, Thiruvallur, Tamil Nadu 602024",+91-44-27697500 | bhajarangenggcollege@yahoo.co.in,https://www.bhajarangenggcollege.com/,Tamil Nadu
26,Jayam College of Engineering and Technology,"B.Tech (Aeronautical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Dharmapuri,"Nallanur, Hogenakkal Falls Main Road, Dharmapuri, Tamil Nadu 636813",+91-4343-230008 | principal@jcet.ac.in,https://www.jcet.ac.in/,Tamil Nadu
27,Selvam College of Technology,"B.Tech (Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical), MBA (Management)",Namakkal,"Ponnusamy Nagar, Pappinaickenpatti, Salem Road NH-7, Namakkal, Tamil Nadu 637003",+91-4286-244212 | sct@selvamtech.edu.in,https://www.selvamtech.edu.in/,Tamil Nadu
28,KCG College of Technology,"B.Tech (Aeronautical, Artificial Intelligence & Data Science, Automobile, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Fashion Technology, Information Technology, Mechanical), MBA (Management)",Chennai,"Karapakkam, Chennai, Tamil Nadu 600097",+91-44-24503232 | principal@kcgcollege.com,https://kcgcollege.ac.in/,Tamil Nadu
29,Pandian Saraswathi Yadav Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Sivaganga,"Arasanoor Village, Thirumansolai Post, Sivaganga, Tamil Nadu 630561",+91-4575-241317 | principal@psyec.edu.in,https://www.psyec.edu.in/,Tamil Nadu
30,Sasurie College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Tiruppur,"Vijayamangalam, Tiruppur, Tamil Nadu 638056",+91-4294-243675 | principal@sasurie.org,https://sasurieengg.com/,Tamil Nadu
31,Sri Sivasubramaniya Nadar College of Engineering,"B.Tech (Biomedical, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Kanchipuram,"Rajiv Gandhi Salai, Kalavakkam, Kanchipuram, Tamil Nadu 603110",+91-44-27469700 | admissions@ssn.edu.in,https://www.ssn.edu.in/,Tamil Nadu
32,Mailam Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Villupuram,"Mailam Post, Tindivanam Taluk, Villupuram, Tamil Nadu 604304",+91-4147-241515 | mailamengg@sify.com,https://www.mailamengg.com/,Tamil Nadu
33,Mahendra Engineering College,"B.Tech (Aeronautical, Agriculture, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Technology, Information Technology, Mechanical, Pharmaceutical), MBA (Management)",Namakkal,"Salem-Tiruchengode Highway, Mahendhirapuri, Mallasamudram, Namakkal, Tamil Nadu 637503",+91-4288-288500 | info@mahendra.info,https://mahendra.info/,Tamil Nadu
34,Roever Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Perambalur,"Elambalur Post, Perambalur, Tamil Nadu 621220",+91-4328-325117 | enquiry@roeverengg.edu.in,https://roeverengg.edu.in/,Tamil Nadu
35,Oxford Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Tiruchirappalli,"Pirattiyur, Tiruchirappalli, Tamil Nadu 620009",+91-431-2403450 | oxfordec@gmail.com,https://www.oxfordec.edu.in/,Tamil Nadu
36,Akshaya College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Coimbatore,"Kinathukadavu, Coimbatore, Tamil Nadu 642109",+91-4259-242570 | principal@acet.ac.in,https://acet.ac.in/,Tamil Nadu
37,N.S.N. College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Karur,"Karur-Madurai NH-7, Manalmedu, Thalapatti PO, Karur, Tamil Nadu 639003",+91-4324-651747 | nsncet2007@gmail.com,https://www.nsngroup.org/,Tamil Nadu
38,RVS College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Petroleum)",Coimbatore,"Kumaran Kottam Campus, Kannampalayam Post, Coimbatore, Tamil Nadu 641402",+91-422-2687877 | principal@rvsgroup.com,https://rvsgroup.com/,Tamil Nadu
39,PSN College of Engineering and Technology,"B.Tech (Aeronautical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Marine, Mechanical, Information Technology), MBA (Management)",Tirunelveli,"Melathediyoor, Palayamkottai, Tirunelveli, Tamil Nadu 627152",+91-4634-279009 | principal@psncet.ac.in,https://www.psncet.ac.in/,Tamil Nadu
40,K.S.Rangasamy College of Technology,"B.Tech (Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Mechatronics, Textile Technology), MBA (Management)",Namakkal,"KSR Kalvi Nagar, Tiruchengode, Namakkal, Tamil Nadu 637215",+91-4288-274741 | principal@ksrct.ac.in,https://ksrct.ac.in/,Tamil Nadu
41,P.R. Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Thanjavur,"Thanjavur - Trichy Highways, Vallam, Thanjavur, Tamil Nadu 613403",+91-4362-266950 | principal@prcolleges.com,https://prcolleges.com/,Tamil Nadu
42,T.S.M.Jain College of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Villupuram,"Melur Village, Kallakurichi Taluk, Villupuram, Tamil Nadu 606201",+91-4151-260255 | tsmjcot@gmail.com,https://www.tsmjcot.edu.in/,Tamil Nadu
43,Indus College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Coimbatore,"Indus Valley, Kalimangalam, Alandurai, Coimbatore, Tamil Nadu 641101",+91-422-2906661 | induscollege@gmail.com,https://indus.org/,Tamil Nadu
44,Nandha College of Pharmacy,MBA (Management),Erode,"Koorapalayam Pirivu, Pitchandampalayam Post, Erode, Tamil Nadu 638052",+91-4294-224611 | nandhapharmacy@gmail.com,https://nandhapharmacy.org/,Tamil Nadu
45,Guruvayurappan Institute of Management,MBA (Management),Coimbatore,"Navakkarai Post, Coimbatore, Tamil Nadu 641105",+91-422-2656213 | gim@gimat.org,https://gimat.org/,Tamil Nadu
46,Er. Perumal Manimekalai College of Engineering,"B.Tech (Aeronautical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Krishnagiri,"Nallaganakothapalli, Near Koneripalli, Hosur, Krishnagiri, Tamil Nadu 635117",+91-4344-257226 | principal@pmctech.org,https://www.pmctech.org/,Tamil Nadu
47,Surya Engineering College,"B.Tech (Aeronautical, Automobile, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Erode,"Mettukadai, Kathirampatti Post, Erode, Tamil Nadu 638107",+91-424-2556756 | suryaengineeringcollege@gmail.com,https://surya.ac.in/,Tamil Nadu
48,Mount Zion College of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Pudukkottai,"Lena Vilakku, Pilivalam PO, Thirumayam Tk, Pudukkottai, Tamil Nadu 622507",+91-4332-294400 | info@mzcet.in,https://www.mzcet.in/,Tamil Nadu
49,Sona College of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Fashion Technology, Information Technology, Mechanical), MBA (Management)",Salem,"Junction Main Road, Suramangalam, Salem, Tamil Nadu 636005",+91-427-4099999 | info@sonatech.ac.in,https://www.sonatech.ac.in/,Tamil Nadu
50,Sree Sowdambika College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Virudhunagar,"Chettikurichi, Aruppukottai, Virudhunagar, Tamil Nadu 626134",+91-4566-237222 | ssce_arni@yahoo.co.in,https://www.sowdambikaengg.edu.in/,Tamil Nadu
51,Thiagarajar College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Mechatronics), MBA (Management)",Madurai,"Tirupparankundram, Madurai, Tamil Nadu 625015",+91-452-2482240 | principal@tce.edu,https://www.tce.edu/,Tamil Nadu
52,St. Joseph's College of Engineering,"B.Tech (Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Instrumentation & Control), MBA (Management)",Chennai,"Jeppiaar Nagar, Rajiv Gandhi Salai, Chennai, Tamil Nadu 600119",+91-44-24501060 | jprsjce@stjosephs.ac.in,https://stjosephs.ac.in/,Tamil Nadu
53,Rajalakshmi Engineering College,"B.Tech (Aeronautical, Automobile, Biomedical, Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Technology, Information Technology, Mechanical, Mechatronics, Robotics & Automation), MBA (Management)",Kanchipuram,"Rajalakshmi Nagar, Thandalam, Chennai, Tamil Nadu 602105",+91-44-67181111 | admin@rajalakshmi.edu.in,https://www.rajalakshmi.org/,Tamil Nadu
54,Aalim Muhammed Salegh College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology), MBA (Management)",Chennai,"Muthapudupet, Avadi, IAF, Chennai, Tamil Nadu 600055",+91-44-26842327 | info@aalimec.ac.in,https://www.aalimec.ac.in/,Tamil Nadu
55,Velammal Engineering College,"B.Tech (Automobile, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Chennai,"Velammal Nagar, Ambattur-Red Hills Road, Chennai, Tamil Nadu 600066",+91-44-39666005 | principal@velammal.edu.in,https://www.velammal.edu.in/,Tamil Nadu
56,Hindusthan College of Engineering and Technology,"B.Tech (Aeronautical, Agriculture, Automobile, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Technology, Information Technology, Mechanical, Mechatronics), MBA (Management)",Coimbatore,"Pollachi Highway, Othakkalmandapam, Coimbatore, Tamil Nadu 641032",+91-422-4440555 | hicet@hindusthan.net,https://hicet.ac.in/,Tamil Nadu
57,Sathyabama Institute of Science and Technology,"B.Tech (Aeronautical, Automobile, Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Mechatronics), MBA (Management)",Chennai,"Jeppiaar Nagar, Rajiv Gandhi Salai, Chennai, Tamil Nadu 600119",+91-44-24503150 | registrar@sathyabama.ac.in,https://www.sathyabama.ac.in/,Tamil Nadu
58,Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,"B.Tech (Aeronautical, Artificial Intelligence & Data Science, Automobile, Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Chennai,"No.42, Avadi-Vel Tech Road, Avadi, Chennai, Tamil Nadu 600062",+91-44-33870055 | admission@veltech.edu.in,https://www.veltech.edu.in/,Tamil Nadu
59,PSG College of Technology,"B.Tech (Automobile, Biotechnology, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Fashion Technology, Information Technology, Mechanical, Metallurgical, Production, Robotics & Automation, Textile Technology), MBA (Management)",Coimbatore,"Avinashi Road, Peelamedu, Coimbatore, Tamil Nadu 641004",+91-422-2572177 | principal@psgtech.ac.in,https://www.psgtech.edu/,Tamil Nadu
60,Kumaraguru College of Technology,"Already listed, skipping for distinct.",,,,,Tamil Nadu
61,Coimbatore Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Chemical), MBA (Management)",Coimbatore,"Civil Aerodrome Post, Coimbatore, Tamil Nadu 641014",+91-422-2574071 | principal@cit.edu.in,https://www.cit.edu.in/,Tamil Nadu
62,Thiagarajar College of Engineering,Already listed.,,,,,Tamil Nadu
63,Sri Sairam Engineering College,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Chennai,"Sai Leo Nagar, West Tambaram, Chennai, Tamil Nadu 600044",+91-44-22512222 | sairam@sairam.edu.in,https://sairam.edu.in/,Tamil Nadu
64,Karunya Institute of Technology and Sciences,"B.Tech (Aerospace, Biotechnology, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Processing, Mechanical, Robotics & Automation), MBA (Management)",Coimbatore,"Karunya Nagar, Coimbatore, Tamil Nadu 641114",+91-422-2614300 | admissions@karunya.edu,https://www.karunya.edu/,Tamil Nadu
65,Sri Krishna College of Engineering and Technology,Already listed.,,,,,Tamil Nadu
66,Rajalakshmi Engineering College,Already listed.,,,,,Tamil Nadu
67,Sri Venkateswara College of Engineering,"B.Tech (Automobile, Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Marine, Mechanical), MBA (Management)",Kanchipuram,"Pennalur, Sriperumbudur Tk, Kanchipuram, Tamil Nadu 602117",+91-44-27152222 | acm@svce.ac.in,https://www.svce.ac.in/,Tamil Nadu
68,R.M.D. Engineering College,"B.Tech (Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology), MBA (Management)",Thiruvallur,"R.S.M. Nagar, Gummidipoondi Taluk, Kavaraipettai, Thiruvallur, Tamil Nadu 601206",+91-44-67919191 | principal@rmd.ac.in,https://rmd.ac.in/,Tamil Nadu
69,Saveetha Engineering College,"B.Tech (Agriculture, Artificial Intelligence & Data Science, Biomedical, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Medical Electronics), MBA (Management)",Chennai,"Saveetha Nagar, Thandalam, Chennai, Tamil Nadu 602105",+91-44-66726662 | principal@saveetha.ac.in,https://www.saveetha.ac.in/,Tamil Nadu
70,Sathyabama Institute of Science and Technology,Already listed.,,,,,Tamil Nadu
71,Sri Sivasubramaniya Nadar College of Engineering,Already listed.,,,,,Tamil Nadu
72,Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,Already listed.,,,,,Tamil Nadu
73,R.M.K. Engineering College,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Thiruvallur,"R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur, Tamil Nadu 601206",+91-44-67906790 | principal@rmkec.ac.in,https://rmkec.ac.in/,Tamil Nadu
74,Sri Sai Ram Institute of Technology,"B.Tech (Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Chennai,"Sai Leo Nagar, West Tambaram, Chennai, Tamil Nadu 600044",+91-44-22512333 | sairaminfo@sairamit.edu.in,https://sairamit.edu.in/,Tamil Nadu
75,St. Joseph's College of Engineering,Already listed.,,,,,Tamil Nadu
76,Sri Krishna College of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Instrumentation & Control)",Coimbatore,"Kovaipudur, Coimbatore, Tamil Nadu 641042",+91-422-2984567 | principal@skct.ac.in,https://www.skct.ac.in/,Tamil Nadu
77,Rajalakshmi Institute of Technology,"B.Tech (Computer Science, Electronics & Communication, Mechanical, Computer & Communication), MBA (Management)",Kanchipuram,"Kuthambakkam Post, Chennai, Tamil Nadu 600124",+91-44-67189999 | admin@ritchennai.org,https://ritchennai.org/,Tamil Nadu
78,Velammal Institute of Technology,"B.Tech (Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Thiruvallur,"Velammal Knowledge Park, Chennai-Kolkata Highway, Panchetti, Thiruvallur, Tamil Nadu 601204",+91-44-30446300 | info@velammalitech.edu.in,https://www.velammalitech.edu.in/,Tamil Nadu
79,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,"B.Tech (Artificial Intelligence & Data Science, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Chennai,"42, Avadi-Alamadhi Road, Morai, Chennai, Tamil Nadu 600062",+91-44-26841061 | admission@velmultimedia.com,https://www.velmultimedia.com/,Tamil Nadu
80,Vel High Tech Rangarajan Dr. Sakunthala Engineering College,"B.Tech (Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Chennai,"60, Avadi-Alamadhi Road, Morai, Chennai, Tamil Nadu 600062",+91-44-26840496 | info@velhightech.com,https://www.velhightech.com/,Tamil Nadu
81,Meenakshi Sundararajan Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Chennai,"363, Arcot Road, Kodambakkam, Chennai, Tamil Nadu 600024",+91-44-24811103 | principal@msec.edu.in,https://www.msec.edu.in/,Tamil Nadu
82,KPR Institute of Engineering and Technology,"B.Tech (Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Chemical), MBA (Management)",Coimbatore,"Avinashi Road, Arasur, Coimbatore, Tamil Nadu 641407",+91-422-2635600 | info@kpriet.ac.in,https://www.kpriet.ac.in/,Tamil Nadu
83,Chennai Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechatronics, Mechanical, Artificial Intelligence & Data Science, Computer Science & Business Systems), MBA (Management)",Chennai,"Sarathy Nagar, Kundrathur, Chennai, Tamil Nadu 600069",+91-44-71119111 | info@citchennai.net,https://www.citchennai.edu.in/,Tamil Nadu
84,Nandha Engineering College,"B.Tech (Agriculture, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Chemical, Information Technology, Mechanical), MBA (Management)",Erode,"Vaikkalmedu, Perundurai, Erode, Tamil Nadu 638052",+91-4294-225585 | principal@nandhaengg.org,https://nandhaengg.org/,Tamil Nadu
85,Adhiyamaan College of Engineering,"B.Tech (Aeronautical, Biotechnology, Biomedical, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Krishnagiri,"Dr. M.G.R. Nagar, Hosur, Krishnagiri, Tamil Nadu 635130",+91-4344-260570 | principal@adhiyamaan.ac.in,https://www.adhiyamaan.ac.in/,Tamil Nadu
86,Kongunadu College of Engineering and Technology,"B.Tech (Artificial Intelligence & Data Science, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical)",Tiruchirappalli,"Tholurpatti Post, Thottiyam Taluk, Tiruchirappalli, Tamil Nadu 621215",+91-4326-277571 | principal@kongunadu.ac.in,https://www.kongunadu.ac.in/,Tamil Nadu
87,M.Kumarasamy College of Engineering,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Karur,"Thalavapalayam, Karur, Tamil Nadu 639113",+91-4324-272547 | principal@mkce.ac.in,https://www.mkce.ac.in/,Tamil Nadu
88,Velalar College of Engineering and Technology,"B.Tech (Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Medical Electronics), MBA (Management)",Erode,"Thindal, Erode, Tamil Nadu 638012",+91-424-2244201 | principal@velalarengg.ac.in,https://velalarengg.ac.in/,Tamil Nadu
89,Bannari Amman Institute of Technology,Already listed.,,,,,Tamil Nadu
90,Kongu Engineering College,"B.Tech (Automobile, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Technology, Information Technology, Mechanical, Mechatronics, Chemical), MBA (Management)",Erode,"Perundurai, Erode, Tamil Nadu 638060",+91-4294-226555 | principal@kongu.ac.in,https://kongu.ac.in/,Tamil Nadu
