#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
11,NIST Institute of Science and Technology,B.Tech,Ganjam,"Palur Hills, Berhampur, Ganjam, Odisha 761008",0680-2492421 | info@nist.edu,https://www.nist.edu/,Odisha
12,Roland Institute of Technology,B.Tech,Ganjam,"Surya Vihar, Berhampur, Ganjam, Odisha 761008",0680-2492424 | principal@roland.ac.in,https://www.roland.ac.in/,Odisha
13,"Bhadrak Institute of Engineering & Technology, Barapada, Bhadrak",B.Tech,Bhadrak,"Barapada, Bhadrak, Odisha 756113",06784-261727 | principal@bietdegree.org,https://www.bietdegree.org/,Odisha
14,"Ajay Binay Institute of Technology, Cuttack",B.Tech,Cuttack,"Sector 1, CDA, Cuttack, Odisha 753014",0671-2362012 | principal@abit.edu.in,https://www.abit.edu.in/,Odisha
15,Silicon Institute of Technology,B.Tech,Khurda,"Silicon Hills, Patia, Bhubaneswar, Odisha 751024",0674-2725448 | info@silicon.ac.in,https://www.silicon.ac.in/,Odisha
16,Konark Institute of Science and Technology,B.Tech,Khurda,"Post Box No. 21, Techno Park, Jatni, Bhubaneswar, Odisha 752050",0674-2490962 | info@kist.ac.in,https://www.kist.ac.in/,Odisha
17,Eastern Academy of Science and Technology (EAST),B.Tech,Khurda,"At Prachi Vihar, Anantapur, Phulnakhara, Bhubaneswar, Odisha 754001",0671-2356933 | info@eastodissa.ac.in,https://www.eastodissa.ac.in/,Odisha
18,"Padmashree Krutartha Acharya College of Engineering, Bargarh",B.Tech,Bargarh,"Chakarkend, Bargarh, Odisha 768028",06646-261052 | principal@pkace.org,https://www.pkace.org/,Odisha
19,College of Engineering Bhubaneswar,B.Tech,Khurda,"Plot No 1, Sector B, CNI Complex, Patia, Bhubaneswar, Odisha 751024",0674-2740133 | info@ceb.ac.in,https://www.ceb.ac.in/,Odisha
20,"Sanjay Memorial Institute of Technology, SMIT",B.Tech,Ganjam,"Chandipadar, Berhampur, Ganjam, Odisha 761003",0680-2350497 | smit@smit.edu.in,https://www.smit.edu.in/,Odisha
21,"Ghanashyam Hemalata Institute of Technology & Management, Puri",B.Tech,Puri,"Rasananda Jena Vihar, Bhuan, Chhaitana P.O., Puri, Odisha 752002",06752-246244 | ghitm@ghitm.ac.in,https://www.ghitm.ac.in/,Odisha
22,Krupajal Engineering College,B.Tech,Khurda,"Pubasasan, Kausalya Ganga, Bhubaneswar, Odisha 751002",73773 63555 | krupajal@krupajal.ac.in,https://krupajal.ac.in/,Odisha
23,Majhighariani Institute of Technology and Science,B.Tech,Rayagada,"Sriram Vihar, Bhujabala, Kolnara, Rayagada, Odisha 765017",06856-233497 | mits@mits.edu.in,https://www.mits.edu.in/,Odisha
24,Balasore College of Engineering and Technology,B.Tech,Balasore,"Sergarh, Balasore, Odisha 756060",06782-236041 | bcetbalasore@yahoo.com,https://www.bcetodisha.ac.in/,Odisha
25,"Gopal Krishna College of Engineering & Technology, Jeypore",B.Tech,Koraput,"Gourahari Vihar, Raniput, Jeypore, Koraput, Odisha 764005",06854-231253 | gkcet@gkcet.org,https://www.gkcet.org/,Odisha
26,DRIEMS,B.Tech,Cuttack,"At - Kairapari, P.O. - Kotsahi, Tangi, Cuttack, Odisha 754022",0671-2595061 | mail@driems.ac.in,https://www.driems.ac.in/,Odisha
27,Synergy Institute of Engineering & Technology,B.Tech,Dhenkanal,"Banamaliprasad, Dhenkanal, Odisha 759001",06762-225905 | sietdkl@synergyinstitute.net,https://www.synergyinstitute.net/,Odisha
28,Samanta Chandrasekhar Institute of Technology & Management,B.Tech,Koraput,"At/P.O. Semiliguda, Koraput, Odisha 764036",06853-225666 | info@scitm.org,https://www.scitm.org/,Odisha
29,Gayatri Institute of Computer and Management Studies (GICMS),MBA,Rayagada,"Gyan Vihar, Gunupur, Rayagada, Odisha 765022",06857-250359 | gicms@giit.edu.in,https://www.giit.edu.in/gicms/,Odisha
30,Institute of Science and Information Technology ISIT,MBA,Khurda,"Prasnagarbha, Plot No. S-3/68, Sector-A, Zone-B Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2586298 | isit@isit.org.in,https://www.isit.org.in/,Odisha
31,Rourkela Institute of Technology,MBA,Sundergarh,"At - RIT Campus, P.O. Kalunga, Rourkela, Sundergarh, Odisha 770031",0661-2661164 | info@ritrkl.ac.in,https://www.ritrkl.ac.in/,Odisha
32,Academy of Business Administration,MBA,Balasore,"S-1/25, Industrial Estate, Balasore, Odisha 756001",06782-261075 | aba@abaodisha.com,https://www.abaodisha.com/,Odisha
33,Regional College of Management,MBA,Khurda,"Chakadola Vihar, Chandrasekharpur, Bhubaneswar, Odisha 751023",0674-2300455 | info@rcm.ac.in,https://www.rcm.ac.in/,Odisha
34,Biju Patnaik Institute of Information Technology and Management Studies,MBA,Khurda,"Plot No. -F/4, Chandaka Ind. Estate, Opp of Infocity, Patia, Bhubaneswar, Odisha 751024",0674-6533015 | info@biitm.ac.in,https://www.biitm.ac.in/,Odisha
35,Mahavir Institute of Engineering and Technology,B.Tech,Khurda,"MIET Campus, Bhubaneswar, Odisha 752054",0674-2556538 | info@miet.edu.in,https://www.miet.edu.in/,Odisha
36,Rourkela Institute of Management Studies,MBA,Sundergarh,"Institutional Area Gopabandhu Nagar, Chhend, Rourkela, Odisha 769015",0661-2481625 | info@rims-edu.com,https://www.rims-edu.com/,Odisha
37,IIPM School of Management,MBA,Sundergarh,"Kansbahal, Sundergarh, Odisha 770034",06624-280322 | info@iipmschool.org,https://www.iipmschool.org/,Odisha
38,Dr. Ambedkar Memorial Institute of Information Technology & Management Science,MBA,Sundergarh,"Jagda, Rourkela, Sundergarh, Odisha 769042",0661-2475180 | info@drambedkarcollege.com,https://www.drambedkarcollege.com/,Odisha
39,Trident Academy of Creative Technology,MBA,Khurda,"F2/B Chandaka Industrial Estate, Chandrasekharpur, Bhubaneswar, Odisha 751024",0674-6649036 | info@tact.co.in,https://www.tact.co.in/,Odisha
40,Maharaja Purna Chandra (Autonomous)College,MBA,Mayurbhanj,"At/Po-Takhatpur, Baripada, Mayurbhanj, Odisha 757003",06792-255022 | info@mpcautocollege.org.in,https://www.mpcautocollege.org.in/,Odisha
41,Gangadhar Meher (Autonomous) College,MBA,Sambalpur,"Budharaja, Sambalpur, Odisha 768004",0663-2403413 | gmcollege.office@gmail.com,https://www.gmuniversity.ac.in/,Odisha
42,Srusti Academy of Management,MBA,Khurda,"Plot No: 38/1 Chandaka Industrial Estate, Near Infocity, Patia, Bhubaneswar, Odisha 751024",0674-2725072 | info@srustiacademy.org,https://www.srustiacademy.org/,Odisha
43,PJ College of Management & Technology,MBA,Khurda,"Plot No B/30 & B/31 IDCO Project, Chandaka Nucleus Industrial Complex, Sector B, Patia, Bhubaneswar, Odisha 751024",0674-2743568 | pjcollege@ymail.com,https://www.pjcollege.com/,Odisha
44,Maharishi College of Natural Law,MBA,Khurda,"Plot No 262 At Saheed Nagar, Bhubaneswar, Odisha 751007",0674-2541268 | mcnl_bbsr@yahoo.co.in,https://www.mcnlbbsr.org/,Odisha
45,Maharishi Markandeswar Deemed University,MBA,Balangir,"At Sindhirida, Po Chandanpur, Via Bhalumunda, Balangir, Odisha 767035",Not Available (after search),Not Available (after search),Odisha
46,Affinity Business School,MBA,Khurda,"At/Po Matrubhumi, Balipada, Pallahat, Khurda, Odisha 752003",Not Available (after search),Not Available (after search),Odisha
47,Affinity Business School,MBA,Jajpur,"At Kheranga, Po Kapasi, Jajpur, Odisha 755010",Not Available (after search),Not Available (after search),Odisha
48,Brm Business School,MBA,Khurda,"Pubasasana, Kausalya Ganga, Bhubaneswar, Odisha 751002",0674-2531905 | brm@brmtrust.com,https://www.brm.edu.in/,Odisha
49,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
50,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
51,Biju Patnaik Institute of Information Technology and Management Studies,MBA,Khurda,"Plot No. -F/4, Chandaka Ind. Estate, Opp of Infocity, Patia, Bhubaneswar, Odisha 751024",0674-6533015 | info@biitm.ac.in,https://www.biitm.ac.in/,Odisha
52,Koustuv Business School,MBA,Khurda,"Plot No - 10, Sector - B, Chandaka Nucleus Industrial Complex, Patia, Bhubaneswar, Odisha 751024",0674-2740133 | info@koustuvgroup.ac.in,https://www.kbs.ac.in/,Odisha
53,Capital Institute of Management and Science,MBA,Khurda,"1301, Padhansahi Square, Bhubaneswar, Odisha 751002",0674-2383754 | info@cimsbbsr.com,https://www.cimsbbsr.com/,Odisha
54,Bhavan's Centre for Communication and Management,MBA,Khurda,"Plot No - 9, Kharavela Nagar, Bhubaneswar, Odisha 751001",0674-2394907 | bhubaneswar@bim.edu,https://www.bvbbhubaneswar.org/,Odisha
55,Maharaja Sriram Chandra Bhanja Deo University,MBA,Mayurbhanj,"Sriram Chandra Vihar, Takatpur, Baripada, Mayurbhanj, Odisha 757003",06792-252622 | registrar@msuniv.ac.in,https://www.mscbu.ac.in/,Odisha
56,Utkal University,MBA,Khurda,"Vani Vihar, Bhubaneswar, Odisha 751004",0674-2567940 | registrar@utkaluniversity.ac.in,https://utkaluniversity.ac.in/,Odisha
57,Centurion University of Technology and Management,B.Tech,Khurda,"At - Ramchandrapur, P.O - Jatni, Bhubaneswar, Odisha 752050",0674-2492496 | info@cutm.ac.in,https://cutm.ac.in/,Odisha
58,Gangadhar Meher Autonomous College,MBA,Sambalpur,"Budharaja, Sambalpur, Odisha 768004",0663-2403413 | gmcollege.office@gmail.com,https://www.gmuniversity.ac.in/,Odisha
59,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
60,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
61,Biju Patnaik Institute of Information Technology and Management Studies,MBA,Khurda,"Plot No. -F/4, Chandaka Ind. Estate, Opp of Infocity, Patia, Bhubaneswar, Odisha 751024",0674-6533015 | info@biitm.ac.in,https://www.biitm.ac.in/,Odisha
62,Koustuv Business School,MBA,Khurda,"Plot No - 10, Sector - B, Chandaka Nucleus Industrial Complex, Patia, Bhubaneswar, Odisha 751024",0674-2740133 | info@koustuvgroup.ac.in,https://www.kbs.ac.in/,Odisha
63,Capital Institute of Management and Science,MBA,Khurda,"1301, Padhansahi Square, Bhubaneswar, Odisha 751002",0674-2383754 | info@cimsbbsr.com,https://www.cimsbbsr.com/,Odisha
64,Bhavan's Centre for Communication and Management,MBA,Khurda,"Plot No - 9, Kharavela Nagar, Bhubaneswar, Odisha 751001",0674-2394907 | bhubaneswar@bim.edu,https://www.bvbbhubaneswar.org/,Odisha
65,Maharaja Sriram Chandra Bhanja Deo University,MBA,Mayurbhanj,"Sriram Chandra Vihar, Takatpur, Baripada, Mayurbhanj, Odisha 757003",06792-252622 | registrar@msuniv.ac.in,https://www.mscbu.ac.in/,Odisha
66,Utkal University,MBA,Khurda,"Vani Vihar, Bhubaneswar, Odisha 751004",0674-2567940 | registrar@utkaluniversity.ac.in,https://utkaluniversity.ac.in/,Odisha
67,Centurion University of Technology and Management,B.Tech,Khurda,"At - Ramchandrapur, P.O - Jatni, Bhubaneswar, Odisha 752050",0674-2492496 | info@cutm.ac.in,https://cutm.ac.in/,Odisha
68,Gangadhar Meher Autonomous College,MBA,Sambalpur,"Budharaja, Sambalpur, Odisha 768004",0663-2403413 | gmcollege.office@gmail.com,https://www.gmuniversity.ac.in/,Odisha
69,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
70,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
71,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
72,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
73,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
74,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
75,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
76,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
77,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
78,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
79,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
80,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
81,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
82,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
83,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
84,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
85,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
86,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
87,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
88,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
89,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
90,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
91,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
92,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
93,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
94,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
95,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
96,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
97,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
98,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
99,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
100,Astral Institute of Management Studies,MBA,Khurda,"S-18/3, Zone - B, M.P.E, Sector - A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",0674-2580771 | info@aimsbbsr.com,https://aimsbbsr.com/,Odisha
