#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
37,ACE College of Engineering,B.Tech,Thiruvananthapuram,"Plappattivila, Karinkadamugal, Thiruvallom P.O., Thiruvananthapuram, Kerala 695027",0471-7117777 | info@acetvm.com,https://www.acetvm.com/,Kerala
38,Adi Shankara Institute of Engineering and Technology,B.Tech,Ernakulam,"Vidya Bharathi Nagar, Mattoor, Kalady, Ernakulam, Kerala 683574",0484-2463825 | info@adishankara.ac.in,https://www.adishankara.ac.in/,Kerala
39,Ahalia School of Engineering and Technology,B.Tech,Palakkad,"Kozhippara P.O., Palakkad, Kerala 678557",04923-226666 | principal@ahalia.edu.in,https://aset.ahalia.ac.in/,Kerala
40,Al Azhar College of Engineering and Technology,B.Tech,Idukki,"Perumpillichira P.O., Thodupuzha, Idukki, Kerala 685605",04862-227999 | principal@alazharthodupuzha.org,https://alazharthodupuzha.org/engineering/,Kerala
41,Al-Ameen Engineering College,B.Tech,Palakkad,"Kulappully, Shoranur, Palakkad, Kerala 679122",0466-3025000 | info@alameencollege.com,https://www.alameencollege.com/,Kerala
42,Albertian Institute of Science and Technology,B.Tech,Ernakulam,"Archbishop Angel Mary Nagar, Cochin University P.O., Kalamassery, Ernakulam, Kerala 682022",0484-2540360 | mail@aisat.ac.in,https://aisat.ac.in/,Kerala
43,Amal Jyothi College of Engineering,B.Tech,Kottayam,"Koovappally P.O., Kanjirappally, Kottayam, Kerala 686518",04828-305500 | admission@amaljyothi.ac.in,https://ajce.in/,Kerala
44,Ammini College of Engineering,B.Tech,Palakkad,"Kannampariyaram, Mankara P.O., Palakkad, Kerala 678613",0491-2873699 | principal@acecollege.in,https://www.acecollege.in/,Kerala
45,Archana College of Engineering,B.Tech,Palakkad,"Ulumbone, Near Nooranad, Palamel, Palakkad, Kerala 690529",0479-2388080 | principal@archanacollege.com,https://www.archanacollegeofengineering.org/,Kerala
46,Aryanet Institute of Technology,B.Tech,Palakkad,"Velikkad, Mundur, Palakkad, Kerala 678592",0491-2832488 | info@aryanet.in,https://aryanet.in/ait/,Kerala
47,AWH Engineering College,B.Tech,Kozhikode,"Kuttikkattoor P.O., Kozhikode, Kerala 673008",0495-2353999 | awhenggcollege@gmail.com,https://awhengg.org/,Kerala
48,Axis College of Engineering and Technology,B.Tech,Thrissur,"East Kodaly, Via Kodakara, Murikkingal P.O., Thrissur, Kerala 680699",0480-2744500 | principal@axiscet.ac.in,https://www.axiscet.ac.in/,Kerala
49,Baselios Mathews II College of Engineering,B.Tech,Kollam,"Lake View, Muthupilakadu, Sasthamcotta, Kollam, Kerala 690520",0476-2835579 | principal@bmce.ac.in,https://www.bmce.ac.in/,Kerala
50,Baselios Thomas I Catholicose College of Engineering and Technology,B.Tech,Ernakulam,"Syrian Park, Arjun Hills, Koothattukulam, Ernakulam, Kerala 686662",0485-2251551 | btccet@gmail.com,https://btccet.ac.in/,Kerala
51,Believers Church Caarmel Engineering College,B.Tech,Pathanamthitta,"Keezhillam P.O., Perunad, Pathanamthitta, Kerala 689711",0469-2665210 | principal@bccaarmelcollege.org,https://bccaarmelcollege.org/,Kerala
52,Bishop Jerome Institute,B.Tech,Kollam,"Fatima College Road, Kollam, Kerala 691001",0474-2764052 | principal@bjgi.in,https://www.bjgi.in/,Kerala
53,Carmel College of Engineering and Technology,B.Tech,Alappuzha,"Punnapra P.O., Alappuzha, Kerala 688004",0477-2287248 | enquiry@carmelcet.in,https://www.carmelcet.in/,Kerala
54,Christ College of Engineering,B.Tech,Thrissur,"Irinjalakuda North P.O., Thrissur, Kerala 680125",0480-2823985 | principal@cce.edu.in,https://cce.edu.in/,Kerala
55,Christ Knowledge City,B.Tech,Ernakulam,"Airapuram P.O., Mannoor, Muvattupuzha, Ernakulam, Kerala 683541",0484-2651481 | ckc@christknowledgecity.com,https://www.christknowledgecity.com/,Kerala
56,Cochin College of Engineering and Technology,B.Tech,Malappuram,"Valiyaparambu, Edayur P.O., Valanchery, Malappuram, Kerala 676552",0494-2640170 | ccet@cochincet.ac.in,https://www.cochincet.ac.in/,Kerala
57,Cochin Institute of Science and Technology,B.Tech,Ernakulam,"Ettapilly, Mannathur P.O., Muvattupuzha, Ernakulam, Kerala 686723",0485-2877444 | cochinist@cochincet.ac.in,https://www.cochincst.com/,Kerala
58,College of Engineering and Technology Payyanur,B.Tech,Kannur,"Kaithapram, Mathamangalam P.O., Kannur, Kerala 670307",04985-279842 | principal@payyanurcet.org,https://payyanurcet.org/,Kerala
59,Eranad Knowledge City Technical Campus,B.Tech,Malappuram,"Cherukulam, Manjeri, Malappuram, Kerala 676122",0483-3013666 | info@eranadknowledgecity.com,https://www.eranadknowledgecity.com/,Kerala
60,Federal Institute of Science and Technology,B.Tech,Ernakulam,"Hormis Nagar, Mookkannoor P.O., Angamaly, Ernakulam, Kerala 683577",0484-2725727 | mail@fisat.ac.in,https://www.fisat.ac.in/,Kerala
61,College of Engineering Poomala,B.Tech,Thrissur,"Poomala P.O., Thrissur, Kerala 680581",0487-2200250 | principal@cep.ac.in,https://www.cep.ac.in/,Kerala
62,Gurudeva Institute of Science and Technology,B.Tech,Kottayam,"Vennimala, Payappady P.O., Kottayam, Kerala 686034",0481-2351800 | principal@gistengg.in,https://gistengg.in/,Kerala
63,Heera College of Engineering and Technology,B.Tech,Thiruvananthapuram,"Nedumangad, Thiruvananthapuram, Kerala 695568",0472-2867001 | principal@hcet.in,https://www.hcet.in/,Kerala
64,Hindustan College of Engineering,B.Tech,Kollam,"Arippa, Chozhiyakode P.O., Kulathupuzha, Kollam, Kerala 691310",0475-2312588 | principal@hcearippa.in,https://www.hcearippa.in/,Kerala
65,Holy Grace Academy of Engineering,B.Tech,Thrissur,"Mala Kuruvilassery P.O., Thrissur, Kerala 680735",0480-2893366 | principal@holygraceengineering.com,https://holygraceengineering.com/,Kerala
66,Holy Kings College of Engineering and Technology,B.Tech,Ernakulam,"Pampakuda, Muvattupuzha, Ernakulam, Kerala 686667",0485-2274455 | office@holykingscollege.com,https://www.holykingscollege.com/,Kerala
67,IES College of Engineering,B.Tech,Thrissur,"Chittilappilly P.O., Thrissur, Kerala 680551",0487-2309966 | mail@iesce.info,https://www.iesce.info/,Kerala
68,Ilahia College of Engineering and Technology,B.Tech,Ernakulam,"Mulavoor P.O., Muvattupuzha, Ernakulam, Kerala 686673",0485-2549145 | principal@icet.ac.in,https://www.icet.ac.in/,Kerala
69,Ilahia School of Science and Technology,B.Tech,Ernakulam,"Pezhakkappilly P.O., Muvattupuzha, Ernakulam, Kerala 686674",0485-2811607 | principal@issat.ac.in,https://www.issat.ac.in/,Kerala
70,ILM College of Engineering and Technology,B.Tech,Ernakulam,"Techno Village, Methala, Keezhmad, Perumbavoor, Ernakulam, Kerala 683541",0484-2597900 | ilmengineering@gmail.com,https://www.ilmengineering.org/,Kerala
71,Indira Gandhi Institute of Engineering and Technology for Women,B.Tech,Ernakulam,"Nellikuzhi P.O., Kothamangalam, Ernakulam, Kerala 686691",0485-2827740 | iietnellikkuzhi@gmail.com,https://www.iiet.org.in/,Kerala
72,Jai Bharath College of Management and Engineering Technology,B.Tech,Ernakulam,"Arackappady, Vengola P.O., Perumbavoor, Ernakulam, Kerala 683556",0484-2655379 | jaibharathengg@gmail.com,https://www.jaibharathengg.com/,Kerala
73,Jawaharlal College of Engineering and Technology,B.Tech,Palakkad,"Jawahar Gardens, Lakkidi, Ottappalam, Palakkad, Kerala 679301",0466-2231550 | principal@jawaharlalcolleges.com,https://www.jawaharlalcolleges.com/,Kerala
74,John Cox Memorial CSI Institute of Technology,B.Tech,Thiruvananthapuram,"Kannammoola, Thiruvananthapuram, Kerala 695011",0471-2446949 | principal@jcmcsiit.ac.in,https://www.jcmcsiit.ac.in/,Kerala
75,Jyothi Engineering College,B.Tech,Thrissur,"Jyothi Hills, Panjal Road, Vettikkattiri P.O., Cheruthuruthy, Thrissur, Kerala 679531",04884-274198 | info@jeccthrissur.ac.in,https://www.jecc.ac.in/,Kerala
76,KMP College of Engineering,B.Tech,Ernakulam,"Cherukunnam, Asmanoor P.O., Odakkali, Perumbavoor, Ernakulam, Kerala 683549",0484-3939400 | info@kmpce.org,https://www.kmpce.org/,Kerala
77,KMCT College of Engineering,B.Tech,Kozhikode,"Kallanthode, NIT P.O., Kozhikode, Kerala 673601",0495-2289227 | kmctce@kmct.edu.in,https://www.kmctcollegeofengineering.org/,Kerala
78,KMCT College of Engineering for Women,B.Tech,Kozhikode,"Kallanthode, Manassery P.O., Mukkam, Kozhikode, Kerala 673602",0495-2520952 | kmctcew@kmct.edu.in,https://www.kmctcew.ac.in/,Kerala
79,KMEA Engineering College,B.Tech,Ernakulam,"Kuzhivelippady, Edathala P.O., Aluva, Ernakulam, Kerala 683561",0484-2411003 | info@kmeacollege.ac.in,https://www.kmeacollege.ac.in/,Kerala
80,Kottayam Institute of Technology and Science,B.Tech,Kottayam,"Pallickathodu P.O., Kottayam, Kerala 686501",0481-2704700 | principal@kits.ac.in,https://www.kits.ac.in/,Kerala
81,KR Gouri Amma College of Engineering for Women,B.Tech,Alappuzha,"Valamangalam South P.O., Thuravoor, Cherthala, Alappuzha, Kerala 688532",0478-2564499 | principal@kgce.org,https://www.kgce.org/,Kerala
82,Leela Madhava Memorial College of Engineering and Technology,B.Tech,Thiruvananthapuram,"Madayara P.O., Paravur, Thiruvananthapuram, Kerala 695141",Not Available (after search),Not Available (after search),Kerala
83,Lourdes Matha College of Science and Technology,B.Tech,Thiruvananthapuram,"Lourdes Hills, Kuttichal P.O., Thiruvananthapuram, Kerala 695574",0472-2853550 | principal@lmCST.ac.in,https://lmcst.ac.in/,Kerala
84,Mangalam College of Engineering,B.Tech,Kottayam,"Mangalam Hills, Vettimukkal P.O., Ettumanoor, Kottayam, Kerala 686631",0481-2537053 | mangalammlmce@gmail.com,https://www.mangalam.ac.in/,Kerala
85,Mar Baselios Christian College of Engineering and Technology,B.Tech,Idukki,"Peermade, Idukki, Kerala 685501",04869-233571 | mbc@mbcpeermade.com,https://www.mbcpeermade.com/,Kerala
86,Mar Baselios College of Engineering and Technology,B.Tech,Thiruvananthapuram,"Bethany Hills, Nalanchira P.O., Thiruvananthapuram, Kerala 695015",0471-2545866 | principal@mbcet.ac.in,https://www.mbcet.ac.in/,Kerala
87,Mar Baselios Institute of Technology and Science,B.Tech,Ernakulam,"Nellimattom P.O., Kothamangalam, Ernakulam, Kerala 686693",0485-2837801 | info@mbits.edu.in,https://mbits.ac.in/,Kerala
88,Mar Gregorios College of Engineering,B.Tech,Thiruvananthapuram,"West Hills, Nalanchira P.O., Paruthippara, Thiruvananthapuram, Kerala 695015",0471-2545866 | principal@mar gregorios.ac.in,Not Available (after search),Kerala
89,Marian Engineering College,B.Tech,Thiruvananthapuram,"Kazhakuttom, Thiruvananthapuram, Kerala 695582",0471-2707111 | principal@marian.ac.in,https://www.marian.ac.in/,Kerala
90,Matha College of Technology,B.Tech,Ernakulam,"Manakkapadi, North Paravur, Ernakulam, Kerala 683511",0484-2672291 | principal@mathacollege.org,https://mathacollege.org/,Kerala
91,MES College of Engineering and Technology,B.Tech,Ernakulam,"Kunnukara P.O., Ernakulam, Kerala 683578",0484-2573211 | mescet@mescet.ac.in,https://mescet.ac.in/,Kerala
92,MES College of Engineering,B.Tech,Malappuram,"Kuttippuram, Thrikkanapuram P.O., Malappuram, Kerala 679573",0494-3051234 | principal@mesce.ac.in,https://www.mesce.ac.in/,Kerala
93,MES Institute of Technology and Management,B.Tech,Kollam,"Asramam Link Road, Chathannoor P.O., Kollam, Kerala 691572",0474-2022761 | principal@mesitm.ac.in,https://www.mesitm.ac.in/,Kerala
94,MET's School of Engineering,B.Tech,Malappuram,"Kuruvilassery P.O., Mala, Malappuram, Kerala 680735",0480-2897337 | metschool@metengg.org,https://www.metsengg.org/,Kerala
95,M G College of Engineering,B.Tech,Thiruvananthapuram,"Vandithadam, Thiruvallam P.O., Thiruvananthapuram, Kerala 695027",0471-2383747 | mgce@mgce.ac.in,https://www.mgce.ac.in/,Kerala
96,Mohandas College of Engineering and Technology,B.Tech,Thiruvananthapuram,"Anad P.O., Nedumangad, Thiruvananthapuram, Kerala 695544",0472-2813039 | mail@mcetonline.com,https://www.mcetonline.com/,Kerala
97,Mookambika Technical Campus,B.Tech,Ernakulam,"Ettappilly, Mannathur P.O., Muvattupuzha, Ernakulam, Kerala 686723",0485-2876300 | mookambika.tc@gmail.com,https://mookambikatechnicalcampus.com/,Kerala
98,Musaliar College of Engineering,B.Tech,Thiruvananthapuram,"Kadakom P.O., Chirayinkeezh, Thiruvananthapuram, Kerala 695304",0470-2640605 | principal@musaliarcollegeckl.in,https://musaliarcollegeckl.in/,Kerala
99,Musaliar College of Engineering and Technology,B.Tech,Pathanamthitta,"Musaliar College P.O., Pathanamthitta, Kerala 689653",0468-2301702 | principal@mcet.co.in,https://www.musaliarcollege.com/,Kerala
100,Muslim Association College of Engineering,B.Tech,Thiruvananthapuram,"Venjaramoodu, Thiruvananthapuram, Kerala 695607",0472-2870786 | principal@macev.org,https://macev.org/,Kerala
