#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
49,"Jharkhand Government Mini Tool Room and Training Centre, Ranchi",B.Tech,Ranchi,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
50,"Jharkhand Rai University, Ranchi",B.Tech,Ranchi,"Kamre, Ratu Road, Ranchi, Jharkhand 835222",9693296666 | info@jru.edu.in,https://www.jru.edu.in/,Jharkhand
51,"Jharkhand University of Technology, Ranchi",B.Tech,Ranchi,"Science & Technology Campus, Sirkha Toli, Namkum, Ranchi, Jharkhand 834010",0651-2260111 | jutranchi@gmail.com,https://jutranchi.ac.in/,Jharkhand
52,"Khandoli Institute of Technology, Giridih",B.Tech,Giridih,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
53,"KK College of Engineering and Management, Dhanbad",B.Tech,Dhanbad,"At - Nairo, Baghmara, Dhanbad, Jharkhand 828114",06542-222300 | kkcem.dhanbad@gmail.com,https://www.kkcemdhanbad.ac.in/,Jharkhand
54,"KK Polytechnic, Dhanbad",B.Tech,Dhanbad,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
55,"KMPM Vocational College, Jamshedpur",B.Tech,Jamshedpur,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
56,"Madhupur Polytechnic, Madhupur",B.Tech,Deoghar,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
57,"Maryland Institute of Technology and Management, Galudih",B.Tech,East Singhbhum,"Village Galudih, P.O. - Belajuri, P.S. - Ghatshila, East Singhbhum, Jharkhand 832304",06585-226183 | info@mditm.com,https://www.mditm.com/,Jharkhand
58,"Netaji Subhas University, Jamshedpur",B.Tech,Jamshedpur,"Pokhari, Near Bhilai Pahari, Jamshedpur, Jharkhand 831012",0657-2233022 | info@nsuniv.ac.in,https://nsuniv.ac.in/,Jharkhand
59,"Nilaai Educational Trusts Group of Institutions, Ranchi",B.Tech,Ranchi,"Thakurgaon, Burmu, Ranchi, Jharkhand 835205",0651-2773462 | info@nilai.in,https://nilai.in/,Jharkhand
60,"Pakur Polytechnic, Pakur",B.Tech,Pakur,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
61,"Pemiya Rishikesh Institute of Technology, Dhanbad",B.Tech,Dhanbad,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
62,"Radha Govind University, Ramgarh",B.Tech,Ramgarh,"Lalki Ghati, Ramgarh, Jharkhand 829122",9430725218 | info@rguniversity.org,https://www.rguniversity.org/,Jharkhand
63,"Ramchandra Chandravansi Institute of Technology, Palamu",B.Tech,Palamu,"At - Bishrampur, Palamu, Jharkhand 822124",06584-274012 | info@rcitbishrampur.ac.in,https://www.rcitbishrampur.ac.in/,Jharkhand
64,"Ramchandra Chandravansi Polytechnic Institute, Bishrampur",B.Tech,Palamu,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
65,"Ramchandra Chandravansi University, Palamu",B.Tech,Palamu,"Bishrampur, Palamu, Jharkhand 822124",06584-274012 | info@rcu.edu.in,https://www.rcu.edu.in/,Jharkhand
66,"Ramgarh Engineering College, Ramgarh",B.Tech,Ramgarh,"Murubanda, P.O. - Babhanbay, P.S. - Rajrappa Project, Ramgarh, Jharkhand 829110",06553-231178 | principal@ramgarhengg.edu.in,https://recramgarh.in/,Jharkhand
67,"Ramgovind Institute of Technology, Koderma",B.Tech,Koderma,"Mahuwan, P.O. Karma Jhumri Telaiya, Koderma, Jharkhand 825409",06534-222206 | ritkoderma.director@gmail.com,https://ritk.org/,Jharkhand
68,"Ramgovind Polytechnic Institute, Koderma",B.Tech,Koderma,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
69,"RKDF University, Ranchi",B.Tech,Ranchi,"Kathal More - Argora - Ranchi Road, Opposite Water Tank, Dhipatoli, Pundag, Ranchi, Jharkhand 834004",0651-2240270 | info@rkdfuniversity.org,https://www.rkdfuniversity.org/,Jharkhand
70,"Ranchi College, Ranchi",B.Tech,Ranchi,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
71,"Ranchi University, Ranchi",B.Tech,Ranchi,"Shaheed Chowk, Ranchi, Jharkhand 834001",0651-2315808 | registrar@ranchiuniversity.ac.in,https://www.ranchiuniversity.ac.in/,Jharkhand
72,"Sarala Birla University, Ranchi",B.Tech,Ranchi,"Birla Knowledge City, P.O. Mahilong, Purulia Road, Ranchi, Jharkhand 835103",7707004286 | info@sbu.ac.in,https://sbu.ac.in/,Jharkhand
73,"Sai Nath University, Ranchi",B.Tech,Ranchi,"Jirawar, Chandway-Kuchu Road, Ormanjhi, Ranchi, Jharkhand 835219",7463889001 | info@sainathuniversity.com,https://www.sainathuniversity.com/,Jharkhand
74,"Srinath University, Jamshedpur",B.Tech,Jamshedpur,"Dindli, Adityapur, Jamshedpur, Jharkhand 831013",0657-2383159 | info@srinathuniversity.in,https://www.srinathuniversity.in/,Jharkhand
75,"Usha Martin University, Ranchi",B.Tech,Ranchi,"Village Narayansoso, Near Angara Block Office, Ranchi - Purulia Road, Angara, Ranchi, Jharkhand 835103",7633998101 | admission@umu.ac.in,https://www.umu.ac.in/,Jharkhand
76,"University Polytechnic, BIT Mesra, Ranchi",B.Tech,Ranchi,Not Available (after search),Not Available (after search),Not Available (after search),Jharkhand
77,"VMIT Ranchi - Vidya Memorial Institute of Technology, Ranchi",B.Tech,Ranchi,"Devi Mandap Road, Tupudana, Ranchi, Jharkhand 834003",0651-2940285 | info@vmitranchi.org,https://www.vmitranchi.org/,Jharkhand
78,"Xavier Institute of Polytechnic and Technology, Ranchi",B.Tech,Ranchi,"Bargawan, Namkum, Ranchi, Jharkhand 834010",0651-2200873 | xipt@xipt.ac.in,https://www.xipt.ac.in/,Jharkhand
79,"YBN University, Ranchi",B.Tech,Ranchi,"Rajaulatu, Namkum, Ranchi, Jharkhand 834010",8102927067 | info@ybnuniversity.in,https://www.ybnuniversity.in/,Jharkhand
80,XLRI Jamshedpur,MBA,Jamshedpur,"C. H. Area (East), Jamshedpur, Jharkhand 831001",0657-6653333 | admis@xlri.ac.in,https://www.xlri.ac.in/,Jharkhand
81,"Department of Management Studies, Indian Institute of Technology (Indian School of Mines), Dhanbad",MBA,Dhanbad,"IIT ISM, Dhanbad, Jharkhand 826004",0326-2235001 | mba@iitism.ac.in,https://www.iitism.ac.in/index.php/Programs/MBA,Jharkhand
82,Xavier Institute of Social Service - XISS Ranchi,PGDM,Ranchi,"Dr. Camil Bulcke Path, Ranchi, Jharkhand 834001",0651-2200873 | xiss@xiss.ac.in,https://www.xiss.ac.in/,Jharkhand
83,Birla Institute of Technology - BIT Mesra Ranchi,MBA,Ranchi,"Mesra, Ranchi, Jharkhand 835215",0651-2275444 | mba@bitmesra.ac.in,https://www.bitmesra.ac.in/Department_of_Management?cid=1&deptid=101&pid=72,Jharkhand
84,Arka Jain University Jamshedpur,MBA,Jamshedpur,"Opposite Kerala Public School, Mohanpur, Gamharia, Dist Seraikela Kharsawan, Jharkhand 832108",0657-2220285 | info@arkajainuniversity.ac.in,https://arkajainuniversity.ac.in/,Jharkhand
85,Vinoba Bhave University Hazaribagh,MBA,Hazaribagh,"Hazaribagh, Jharkhand 825301",06546-270982 | registrar@vbu.ac.in,https://vbu.ac.in/,Jharkhand
86,Srinath University Jamshedpur,MBA,Jamshedpur,"Dindli, Adityapur, Jamshedpur, Jharkhand 831013",0657-2383159 | info@srinathuniversity.in,https://www.srinathuniversity.in/,Jharkhand
87,Kolhan University Chaibasa,MBA,Chaibasa,"Chaibasa, Jharkhand 833202",06582-255274 | registrar@kolhanuniversity.ac.in,https://www.kolhanuniversity.ac.in/,Jharkhand
88,AISECT University Hazaribagh,MBA,Hazaribagh,"Matwari Chowk, in front of Gandhi Nagar, Hazaribagh, Jharkhand 825301",8292243932 | info@aisectuniversityjharkhand.ac.in,https://www.aisectuniversityjharkhand.ac.in/,Jharkhand
89,Dr. Shyama Prasad Mukherjee University Ranchi,MBA,Ranchi,"P.O. - Ranchi University, Morabadi, Ranchi, Jharkhand 834008",0651-2775899 | registrar@dspmuranchi.ac.in,https://www.dspmuranchi.ac.in/,Jharkhand
90,Guru Gobind Singh Educational Society's Technical Campus Bokaro,MBA,Bokaro,"Kandra, Chas, Bokaro, Jharkhand 827013",06542-265200 | principal@ggsestc.ac.in,https://www.ggsestc.ac.in/,Jharkhand
91,Cambridge Institute of Technology Ranchi,MBA,Ranchi,"Tatisilwai, Ranchi, Jharkhand 835103",0651-2265608 | info@citranchi.ac.in,https://www.citranchi.ac.in/,Jharkhand
92,Sai Nath University Ranchi,MBA,Ranchi,"Jirawar, Chandway-Kuchu Road, Ormanjhi, Ranchi, Jharkhand 835219",7463889001 | info@sainathuniversity.com,https://www.sainathuniversity.com/,Jharkhand
93,Institute of Science and Management Ranchi,MBA,Ranchi,"ISM Campus, Pundag, Ranchi, Jharkhand 834004",0651-6571490 | info@ismr.org,https://www.ismr.org/,Jharkhand
94,Usha Martin University Ranchi,MBA,Ranchi,"Village Narayansoso, Near Angara Block Office, Ranchi - Purulia Road, Angara, Ranchi, Jharkhand 835103",7633998101 | admission@umu.ac.in,https://www.umu.ac.in/,Jharkhand
95,Netaji Subhas University Jamshedpur,MBA,Jamshedpur,"Pokhari, Jamshedpur, Jharkhand 831012",0657-2233022 | info@nsuniv.ac.in,https://www.nsuniv.ac.in/,Jharkhand
96,Ramchandra Chandravansi University Palamu,MBA,Palamu,"Bishrampur, Palamu, Jharkhand 822124",06584-274012 | info@rcu.edu.in,https://www.rcu.edu.in/,Jharkhand
97,Capital University Koderma,MBA,Koderma,"Koderma, Jharkhand 825410",7339800111 | info@capitaluniversity.edu.in,https://www.capitaluniversity.edu.in/,Jharkhand
98,Kejriwal Institute of Management & Development Studies Ranchi,PGDM,Ranchi,"Pindarkom, Namkum, Ranchi, Jharkhand 834010",0651-2201934 | info@kimds.co.in,https://www.kimds.co.in/,Jharkhand
99,Indian Statistical Institute Giridih,PGDM,Giridih,"Giridih, Jharkhand 815301",06532-222034 | giridih@isical.ac.in,https://www.isical.ac.in/~giridih/,Jharkhand
100,Jharkhand University of Technology Ranchi,MBA,Ranchi,"Science & Technology Campus, Sirkha Toli, Namkum, Ranchi, Jharkhand 834010",0651-2260111 | jutranchi@gmail.com,https://jutranchi.ac.in/,Jharkhand
