#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
17,Scholars Institute of Technology and Management,B.Tech,Kamrup,"Garukhuti, Guwahati, Assam 781034",+91-361-2139219 | info@sitmguwahati.org,https://sitmguwahati.org/,Assam
18,Gauhati University Institute of Science and Technology,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2672211 | registrar@gauhati.ac.in,https://gauhati.ac.in/ist,Assam
19,Dibrugarh University Institute of Engineering and Technology,B.Tech,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370239 | registrar@dibru.ac.in,https://dibru.ac.in/duiet/,Assam
20,Assam Science and Technology University,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781013",+91-361-2732002 | registrar@astu.ac.in,https://astu.ac.in/,Assam
21,Assam University Silchar,B.Tech,Cachar,"Silchar, Assam 788011",+91-3842-270806 | registrar@aus.ac.in,https://www.aus.ac.in/,Assam
22,Indian Institute of Information Technology Guwahati,B.Tech,Kamrup,"Bongora, Guwahati, Assam 781015",+91-361-2630021 | director@iiitg.ac.in,https://www.iiitg.ac.in/,Assam
23,NETES Institute of Technology and Science Mirza,B.Tech,Kamrup,"Mirza, Assam 781125",+91-3623-230773 | netesmirza@gmail.com,https://netes.in/,Assam
24,Girijananda Chowdhury University,B.Tech,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2843404 | info@gcu.ac.in,https://gcu.ac.in/,Assam
25,Royal School of Engineering and Technology,B.Tech,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/rset/,Assam
26,ADTU Faculty of Engineering and Technology,B.Tech,Kamrup,"Panikhaiti, Guwahati, Assam 781026",+91-9864132222 | admissions@adtu.in,https://adtu.in/engineering/,Assam
27,Don Bosco College of Engineering and Technology,B.Tech,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2139291 | dbcet@dbuniversity.ac.in,https://dbuniversity.ac.in/dbcet/,Assam
28,KU School of Engineering Technology,B.Tech,Jorhat,"Koraikhowa, Jorhat, Assam 785006",+91-8486035370 | info@kazirangauniversity.in,https://kazirangauniversity.in/set/,Assam
29,Assam Textile Institute,B.Tech,Kamrup,"Ambari, Guwahati, Assam 781001",+91-361-2544116 | assamtextileinstitute@gmail.com,https://atiassam.org/,Assam
30,Department of Business Administration Tezpur University,MBA,Sonitpur,"Napaam, Tezpur, Assam 784028",+91-3712-275000 | hod_bm@tezu.ernet.in,https://www.tezu.ernet.in/dba/,Assam
31,Assam Institute of Management,MBA,Kamrup,"7th Lane, Bhaskar Nagar, R G Baruah Road, Guwahati, Assam 781021",+91-361-2410251 | aimghy96@gmail.com,https://aimguwahati.edu.in/,Assam
32,Gauhati University,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2700311 | registrar@gauhati.ac.in,https://gauhati.ac.in/,Assam
33,Dibrugarh University,MBA,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370239 | registrar@dibru.ac.in,https://dibru.ac.in/,Assam
34,Assam Don Bosco University,MBA,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2139291 | contact@dbuniversity.ac.in,https://www.dbuniversity.ac.in/,Assam
35,Royal Global University,MBA,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/,Assam
36,Girijananda Chowdhury University,MBA,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2843404 | info@gcu.ac.in,https://gcu.ac.in/,Assam
37,Kaziranga University,MBA,Jorhat,"Koraikhowa, Jorhat, Assam 785006",+91-8486035370 | info@kazirangauniversity.in,https://kazirangauniversity.in/,Assam
38,North-Eastern Hill University,MBA,"Tura (Meghalaya, skip)",Not Available (after search),Not Available (after search),Not Available (after search),Assam
39,NERIM Group of Institutions,MBA,Kamrup,"Padma Nath Sarmah Bhawan, Tripura Road, Joyanagar, Khanapara, Guwahati, Assam 781022",+91-9864750000 | nerimindia@gmail.com,https://www.nerimindia.org/,Assam
40,NEF College,MBA,Kamrup,"Ananda Nagar, Christianbasti, Guwahati, Assam 781005",+91-361-2342423 | nefcollege@gmail.com,https://nefcollege.org/,Assam
41,Centre for Management Studies Dibrugarh University,MBA,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370045 | cms@dibru.ac.in,https://cmsdu.org/,Assam
42,Royal School of Business,MBA,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/rsb/,Assam
43,Assam University Diphu Campus,MBA,Karbi Anglong,"Diphu, Karbi Anglong, Assam 782462",+91-3671-273802 | registrar@aus.ac.in,https://www.aus.ac.in/diphu-campus/,Assam
44,Krishna Kanta Handiqui State Open University,MBA,Kamrup,"Patgaon, Rani, Guwahati, Assam 781017",+91-361-2235971 | info@kkhsou.in,https://www.kkhsou.in/,Assam
45,Bodoland University Kokrajhar,MBA,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
46,Jettwings Business School,MBA,Kamrup,"S.K. Baruah Road, Ganeshpara, Guwahati, Assam 781014",+91-361-2202636 | info@jettwings.com,https://jettwings.com/,Assam
47,Gauhati Commerce College,MBA,Kamrup,"Chandmari, Guwahati, Assam 781003",+91-361-2600055 | gccghy1955@gmail.com,https://gccguwahati.ac.in/,Assam
48,University School of Management Studies,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2670962 | usms@gauhati.ac.in,https://gauhati.ac.in/usms,Assam
49,Gauhati University Department of Business Administration,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2570262 | hodmba@gauhati.ac.in,https://gauhati.ac.in/dba,Assam
50,Tezpur University,MBA,Sonitpur,"Napaam, Tezpur, Assam 784028",+91-3712-267007 | registrar@tezu.ernet.in,https://www.tezu.ernet.in/,Assam
51,Dibrugarh University,B.Tech,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370239 | registrar@dibru.ac.in,https://dibru.ac.in/,Assam
52,Bodoland University,B.Tech,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
53,Gauhati University,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2700311 | registrar@gauhati.ac.in,https://gauhati.ac.in/,Assam
54,Kaziranga University,B.Tech,Jorhat,"Koraikhowa, Jorhat, Assam 785006",+91-8486035370 | info@kazirangauniversity.in,https://kazirangauniversity.in/,Assam
55,Assam Science and Technology University,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781013",+91-361-2732002 | registrar@astu.ac.in,https://astu.ac.in/,Assam
56,Assam Don Bosco University,B.Tech,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2139291 | contact@dbuniversity.ac.in,https://www.dbuniversity.ac.in/,Assam
57,Royal Global University,B.Tech,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/,Assam
58,Assam down town University,B.Tech,Kamrup,"Panikhaiti, Guwahati, Assam 781026",+91-9864132222 | admissions@adtu.in,https://adtu.in/,Assam
59,Girijananda Chowdhury Institute of Management and Technology,B.Tech,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2843404 | gimt-guwahati@ac.in,https://gimt-guwa.ac.in/,Assam
60,North Eastern Hill University,B.Tech,East Khasi Hills,"Umshing Mawkynroh, Shillong, Meghalaya 793022",+91-364-2721001 | registrar@nehu.ac.in,https://www.nehu.ac.in/,Assam
61,NERIM Group of Institutions,MBA,Kamrup,"Padma Nath Sarmah Bhawan, Tripura Road, Joyanagar, Khanapara, Guwahati, Assam 781022",+91-9864750000 | nerimindia@gmail.com,https://www.nerimindia.org/,Assam
62,NEF College,MBA,Kamrup,"Ananda Nagar, Christianbasti, Guwahati, Assam 781005",+91-361-2342423 | nefcollege@gmail.com,https://nefcollege.org/,Assam
63,Centre for Management Studies Dibrugarh University,MBA,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370045 | cms@dibru.ac.in,https://cmsdu.org/,Assam
64,Royal School of Business,MBA,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/rsb/,Assam
65,Assam University Diphu Campus,MBA,Karbi Anglong,"Diphu, Karbi Anglong, Assam 782462",+91-3671-273802 | registrar@aus.ac.in,https://www.aus.ac.in/diphu-campus/,Assam
66,Krishna Kanta Handiqui State Open University,MBA,Kamrup,"Patgaon, Rani, Guwahati, Assam 781017",+91-361-2235971 | info@kkhsou.in,https://www.kkhsou.in/,Assam
67,Bodoland University Kokrajhar,MBA,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
68,Jettwings Business School,MBA,Kamrup,"S.K. Baruah Road, Ganeshpara, Guwahati, Assam 781014",+91-361-2202636 | info@jettwings.com,https://jettwings.com/,Assam
69,Gauhati Commerce College,MBA,Kamrup,"Chandmari, Guwahati, Assam 781003",+91-361-2600055 | gccghy1955@gmail.com,https://gccguwahati.ac.in/,Assam
70,University School of Management Studies,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2670962 | usms@gauhati.ac.in,https://gauhati.ac.in/usms,Assam
71,Gauhati University Department of Business Administration,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2570262 | hodmba@gauhati.ac.in,https://gauhati.ac.in/dba,Assam
72,Tezpur University,MBA,Sonitpur,"Napaam, Tezpur, Assam 784028",+91-3712-267007 | registrar@tezu.ernet.in,https://www.tezu.ernet.in/,Assam
73,Dibrugarh University,MBA,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370239 | registrar@dibru.ac.in,https://dibru.ac.in/,Assam
74,Bodoland University,MBA,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
75,Gauhati University,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2700311 | registrar@gauhati.ac.in,https://gauhati.ac.in/,Assam
76,Kaziranga University,MBA,Jorhat,"Koraikhowa, Jorhat, Assam 785006",+91-8486035370 | info@kazirangauniversity.in,https://kazirangauniversity.in/,Assam
77,Assam Science and Technology University,MBA,Kamrup,"Jalukbari, Guwahati, Assam 781013",+91-361-2732002 | registrar@astu.ac.in,https://astu.ac.in/,Assam
78,Assam Don Bosco University,MBA,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2139291 | contact@dbuniversity.ac.in,https://www.dbuniversity.ac.in/,Assam
79,Royal Global University,MBA,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/,Assam
80,Assam down town University,MBA,Kamrup,"Panikhaiti, Guwahati, Assam 781026",+91-9864132222 | admissions@adtu.in,https://adtu.in/,Assam
81,Girijananda Chowdhury Institute of Management and Technology,MBA,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2843404 | gimt-guwahati@ac.in,https://gimt-guwa.ac.in/,Assam
82,North Eastern Hill University,MBA,East Khasi Hills,"Umshing Mawkynroh, Shillong, Meghalaya 793022",+91-364-2721001 | registrar@nehu.ac.in,https://www.nehu.ac.in/,Assam
83,NERIM Group of Institutions,B.Tech,Kamrup,"Padma Nath Sarmah Bhawan, Tripura Road, Joyanagar, Khanapara, Guwahati, Assam 781022",+91-9864750000 | nerimindia@gmail.com,https://www.nerimindia.org/,Assam
84,NEF College,B.Tech,Kamrup,"Ananda Nagar, Christianbasti, Guwahati, Assam 781005",+91-361-2342423 | nefcollege@gmail.com,https://nefcollege.org/,Assam
85,Centre for Management Studies Dibrugarh University,B.Tech,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370045 | cms@dibru.ac.in,https://cmsdu.org/,Assam
86,Royal School of Business,B.Tech,Kamrup,"Betkuchi, Guwahati, Assam 781035",+91-361-2270100 | admissions@rgu.ac,https://rgu.ac/rsb/,Assam
87,Assam University Diphu Campus,B.Tech,Karbi Anglong,"Diphu, Karbi Anglong, Assam 782462",+91-3671-273802 | registrar@aus.ac.in,https://www.aus.ac.in/diphu-campus/,Assam
88,Krishna Kanta Handiqui State Open University,B.Tech,Kamrup,"Patgaon, Rani, Guwahati, Assam 781017",+91-361-2235971 | info@kkhsou.in,https://www.kkhsou.in/,Assam
89,Bodoland University Kokrajhar,B.Tech,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
90,Jettwings Business School,B.Tech,Kamrup,"S.K. Baruah Road, Ganeshpara, Guwahati, Assam 781014",+91-361-2202636 | info@jettwings.com,https://jettwings.com/,Assam
91,Gauhati Commerce College,B.Tech,Kamrup,"Chandmari, Guwahati, Assam 781003",+91-361-2600055 | gccghy1955@gmail.com,https://gccguwahati.ac.in/,Assam
92,University School of Management Studies,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2670962 | usms@gauhati.ac.in,https://gauhati.ac.in/usms,Assam
93,Gauhati University Department of Business Administration,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2570262 | hodmba@gauhati.ac.in,https://gauhati.ac.in/dba,Assam
94,Tezpur University,B.Tech,Sonitpur,"Napaam, Tezpur, Assam 784028",+91-3712-267007 | registrar@tezu.ernet.in,https://www.tezu.ernet.in/,Assam
95,Dibrugarh University,B.Tech,Dibrugarh,"Dibrugarh, Assam 786004",+91-373-2370239 | registrar@dibru.ac.in,https://dibru.ac.in/,Assam
96,Bodoland University,B.Tech,Kokrajhar,"Debargaon, Kokrajhar, Assam 783370",+91-3661-277149 | registrar@bodolanduniversity.ac.in,https://bodolanduniversity.ac.in/,Assam
97,Gauhati University,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781014",+91-361-2700311 | registrar@gauhati.ac.in,https://gauhati.ac.in/,Assam
98,Kaziranga University,B.Tech,Jorhat,"Koraikhowa, Jorhat, Assam 785006",+91-8486035370 | info@kazirangauniversity.in,https://kazirangauniversity.in/,Assam
99,Assam Science and Technology University,B.Tech,Kamrup,"Jalukbari, Guwahati, Assam 781013",+91-361-2732002 | registrar@astu.ac.in,https://astu.ac.in/,Assam
100,Assam Don Bosco University,B.Tech,Kamrup,"Azara, Guwahati, Assam 781017",+91-361-2139291 | contact@dbuniversity.ac.in,https://www.dbuniversity.ac.in/,Assam
